StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1747,17,0,2,4,12.82,13,1,3,0,0,1,0,3.12,1
4461,18,1,3,4,2.56,3,0,4,0,0,0,0,3.1,1
5058,15,1,0,3,1.38,9,0,0,0,0,1,1,2.04,3
1003,15,0,3,1,11.25,3,1,3,0,1,0,0,2.59,2
1153,15,0,3,1,19.09,24,0,3,1,0,1,0,3.92,0
3325,17,0,0,1,10.08,12,1,3,1,0,0,1,2.88,2
3854,16,1,0,2,9.27,27,0,2,0,0,1,1,2.99,2
3856,15,1,1,1,19.93,25,0,3,1,0,0,0,3.27,1
1137,15,1,1,1,0.55,1,1,3,1,0,0,1,2.55,2
3453,16,1,0,0,10.82,3,0,1,0,0,1,1,2.98,2
1630,17,1,0,2,2.17,12,0,4,1,1,0,0,3.79,0
1300,18,1,0,3,7.84,13,1,3,0,1,1,1,2.24,3
2379,16,0,3,1,10.59,28,1,3,0,1,1,0,2.13,3
4605,16,1,1,0,6.5,29,1,4,1,1,1,0,3.11,1
3811,15,1,0,1,17.58,14,0,4,0,1,1,1,2.16,3
1047,18,1,1,1,2.87,29,0,1,1,0,1,0,2.61,2
2803,17,1,0,2,16.56,13,1,2,1,0,0,0,2.62,2
1587,16,0,1,1,4.16,7,0,0,1,0,0,1,2.54,2
3040,17,1,2,1,11.76,19,0,3,0,0,0,0,2.83,2
3404,15,1,1,1,15.27,16,1,3,1,1,0,0,2.17,3
3900,16,0,3,0,7.7,30,0,4,0,1,1,0,2.59,2
4109,15,1,2,4,8.36,1,1,4,1,1,0,1,3.06,1
3744,15,1,0,1,16.9,12,0,3,0,1,1,0,2.88,2
3431,18,1,0,4,18.47,8,0,2,1,0,0,1,3.26,1
3023,16,0,3,4,9.38,21,0,2,1,0,1,1,3.55,0
1822,18,1,1,1,17.36,5,1,3,0,0,0,0,3.83,0
4241,16,1,2,1,11.85,30,0,4,1,0,0,0,2.72,2
5344,17,1,2,4,15.73,12,0,2,0,0,0,1,3.0,1
5797,18,0,3,1,14.98,18,0,3,0,1,0,0,3.19,1
4365,18,1,1,2,6.46,19,0,2,1,0,0,0,2.09,3
3412,17,1,1,4,6.98,27,0,2,1,0,1,1,2.9,2
3794,15,0,2,4,14.48,13,1,1,1,0,1,1,3.41,1
4174,16,0,0,3,1.65,25,1,2,0,1,0,1,2.94,2
5246,15,1,3,1,19.92,24,0,2,1,1,0,0,2.56,2
1117,15,1,1,1,13.41,18,0,3,1,0,1,0,3.37,1
1403,17,1,3,1,16.9,16,0,2,1,1,1,1,3.23,1
1386,18,0,1,1,13.11,17,1,2,1,0,1,0,2.58,2
2165,15,0,0,2,8.42,1,1,2,1,0,1,1,3.73,0
3461,18,1,1,1,2.91,18,0,3,1,1,0,0,2.97,2
1258,16,0,1,2,3.62,9,0,2,1,0,1,0,2.97,2
4277,15,0,1,2,2.98,27,1,2,1,1,0,1,3.28,1
5590,15,1,2,1,15.07,20,0,2,0,0,0,0,2.39,3
4767,18,0,2,1,12.52,16,1,1,0,0,0,0,2.37,3
4856,15,1,0,4,15.65,18,1,3,1,0,0,0,3.7,0
2417,15,0,0,4,19.34,15,1,4,0,0,1,1,3.85,0
1293,15,1,0,2,13.95,12,0,2,1,1,0,0,3.24,1
1842,18,0,0,2,18.68,19,1,1,1,0,1,0,3.44,1
1294,16,0,0,3,13.83,24,0,4,1,1,1,0,2.85,2
3734,18,1,2,1,9.59,5,1,4,1,0,1,0,4.0,0
5146,18,1,1,3,3.78,17,1,4,1,1,1,0,3.39,1
3106,18,1,0,3,15.06,23,1,3,1,1,0,0,4.0,0
2395,15,0,3,3,8.26,9,0,1,0,0,0,1,1.95,4
1196,16,0,2,4,7.57,2,0,3,0,1,0,1,2.85,2
2940,17,1,0,2,10.3,18,0,2,0,1,0,1,3.77,0
5055,16,0,1,1,9.67,14,1,1,1,1,0,1,2.99,2
5424,18,1,1,1,2.5,11,0,1,1,0,1,0,2.7,2
4521,17,0,1,2,1.42,15,0,3,1,1,0,1,2.11,3
3643,15,1,1,3,6.9,24,0,2,1,0,0,0,3.07,1
4894,15,1,1,4,10.84,24,1,4,1,1,0,0,3.51,0
2293,18,1,3,2,16.26,25,0,1,0,1,0,0,2.71,2
1353,15,0,0,1,12.88,15,1,1,1,0,1,1,2.98,2
2107,15,1,1,3,9.44,22,0,2,0,1,0,0,1.76,4
3466,17,0,0,1,12.19,0,0,2,0,0,1,1,2.96,2
5904,17,0,1,1,1.24,22,0,4,1,1,1,0,2.37,3
4307,16,0,0,2,10.08,20,1,4,0,0,0,0,3.01,1
1525,16,1,1,2,10.7,6,0,3,1,1,0,0,3.75,0
1897,16,1,3,1,13.61,20,0,1,1,0,0,1,2.55,2
2833,18,0,1,3,11.47,9,0,3,1,1,0,1,3.92,0
1407,16,0,3,1,14.68,18,1,3,1,0,0,0,2.18,3
5706,17,0,0,2,8.54,8,0,2,0,1,0,0,2.23,3
3316,15,0,3,1,14.51,18,0,2,1,1,1,1,3.44,1
2475,18,1,2,3,16.31,2,0,2,1,1,0,1,2.95,2
3436,18,1,3,4,9.63,13,0,1,1,0,0,0,2.97,2
1328,17,0,0,1,3.37,1,0,1,0,0,0,0,2.29,3
5196,18,1,0,1,19.59,4,1,4,1,0,0,0,2.33,3
1652,18,0,2,3,4.74,2,1,2,1,0,0,1,2.06,3
3422,17,1,2,2,3.57,7,0,2,1,1,0,1,3.24,1
3003,16,0,2,1,17.78,16,1,3,1,0,1,1,3.44,1
2282,17,0,1,1,15.83,24,0,3,1,0,0,0,3.19,1
5441,16,1,0,2,10.28,2,1,2,1,0,0,0,3.22,1
1685,15,0,0,2,15.23,12,0,1,1,0,1,1,2.07,3
3130,18,1,3,2,16.16,18,0,3,0,1,1,0,2.91,2
5325,16,0,0,4,4.49,3,0,1,1,1,1,1,2.7,2
2619,16,0,1,4,0.99,20,1,4,0,1,0,1,2.93,2
1864,16,1,1,2,5.13,13,0,3,1,1,0,0,2.64,2
4041,17,0,3,2,10.94,17,0,2,1,1,1,0,2.65,2
2572,18,1,0,2,3.66,19,0,2,0,1,0,1,3.2,1
5873,15,1,0,2,7.11,23,1,0,1,0,0,0,2.42,3
1185,15,1,2,3,0.21,2,0,2,0,1,1,1,3.09,1
3867,18,0,0,2,1.63,14,1,2,1,1,0,0,1.98,4
5031,15,0,0,2,18.63,9,1,0,0,0,0,1,2.33,3
3895,17,1,1,2,2.97,25,0,1,0,0,1,0,2.21,3
2467,16,0,1,1,9.63,21,1,0,1,1,1,0,3.16,1
2386,18,0,1,2,4.11,6,1,4,1,1,0,0,3.36,1
5088,15,1,3,1,17.91,11,1,1,1,1,0,1,2.57,2
3369,15,0,0,1,13.02,12,1,2,0,0,0,1,2.3,3
5170,16,0,0,2,15.84,4,1,3,0,0,0,0,3.39,1
4048,16,1,0,2,2.77,3,0,4,1,1,0,1,3.02,1
5862,16,1,1,2,18.67,9,1,1,0,1,0,0,3.45,1
4439,17,1,1,4,9.06,20,0,2,0,1,1,0,3.12,1
3244,16,0,1,4,4.51,14,0,3,1,0,0,0,2.84,2
4171,17,0,2,2,13.87,13,1,3,1,0,1,0,3.17,1
4379,16,0,1,3,13.25,8,1,2,1,1,0,1,3.06,1
5308,16,0,2,1,3.21,19,1,3,0,1,0,1,2.91,2
4477,17,1,0,1,11.32,19,0,3,1,0,0,0,3.17,1
1173,17,1,0,2,14.99,22,0,0,1,1,1,1,1.46,4
2633,18,0,2,3,9.78,12,1,2,1,0,0,0,2.58,2
1564,17,0,0,1,4.27,22,0,3,0,1,0,1,2.56,2
5028,15,1,0,0,12.37,22,0,1,0,0,0,1,2.61,2
4475,15,0,3,2,18.11,18,1,2,0,0,1,1,3.19,1
3371,18,0,2,1,4.08,13,0,2,0,0,1,1,2.09,3
4197,18,1,2,4,15.37,15,1,4,0,0,0,0,4.0,0
2052,15,0,3,1,10.51,10,0,3,1,0,0,1,3.05,1
5754,16,1,2,2,11.58,10,1,1,1,1,1,0,2.62,2
3236,18,0,1,4,13.27,16,1,3,1,0,1,0,3.53,0
1541,17,0,0,1,8.32,14,0,2,0,0,0,1,3.07,1
1810,15,1,1,2,4.69,20,1,3,1,0,0,0,3.38,1
5572,16,0,0,4,19.56,16,0,1,1,0,1,0,4.0,0
2463,15,1,3,3,3.39,19,0,1,1,1,0,0,3.16,1
3972,16,1,1,4,12.82,4,0,1,0,0,1,1,3.35,1
1744,15,1,3,2,13.34,30,1,3,0,1,0,1,2.93,2
4775,15,0,3,4,6.24,23,1,2,0,0,0,1,3.07,1
5467,18,0,3,2,17.7,14,0,1,1,0,1,0,2.77,2
5324,18,0,1,2,0.53,23,1,3,1,0,0,0,2.46,3
1723,18,0,2,2,15.35,20,1,2,0,0,0,1,2.36,3
4198,15,1,0,2,15.16,16,1,1,0,1,1,0,2.05,3
4191,16,1,3,3,7.36,26,1,0,1,0,1,0,2.46,3
2978,17,0,2,4,18.07,26,1,3,0,1,0,0,3.11,1
5220,16,1,0,2,3.18,25,0,1,1,1,0,0,2.27,3
1682,15,1,1,4,0.19,5,0,3,1,1,0,1,3.24,1
1748,17,1,3,4,1.21,6,0,3,1,0,1,1,2.9,2
4606,17,1,1,1,12.65,8,1,3,1,1,1,1,3.39,1
5534,15,1,2,2,17.49,27,1,0,1,1,0,0,2.66,2
1326,16,1,1,1,11.07,1,1,4,1,0,1,1,2.73,2
1107,16,0,0,1,1.4,30,1,1,1,0,1,1,2.46,3
4221,16,0,3,2,7.36,0,0,3,1,0,1,0,3.06,1
1866,15,0,1,4,1.54,10,0,3,1,0,1,1,2.74,2
5381,16,1,0,4,11.78,30,0,2,0,0,0,0,3.45,1
3386,16,0,0,1,15.44,17,0,2,1,1,0,0,3.02,1
4772,16,1,0,3,15.69,21,0,3,0,0,0,0,2.38,3
4154,15,1,3,2,3.33,9,0,4,1,1,0,0,3.56,0
3450,15,1,0,2,8.46,10,1,0,1,0,0,0,2.58,2
4325,17,0,0,3,5.14,28,0,4,1,1,1,0,1.8,4
1340,18,1,0,4,1.53,13,0,3,0,1,1,0,2.94,2
4510,15,0,0,2,8.22,26,0,2,1,0,0,1,2.46,3
5281,18,1,1,4,8.33,18,0,2,1,1,0,0,2.82,2
4570,18,0,0,4,10.14,12,0,2,0,0,1,0,3.15,1
1818,17,0,1,3,18.71,9,0,0,1,0,1,1,2.59,2
1903,16,1,0,3,5.3,15,1,2,0,0,0,0,1.99,4
5662,17,1,0,3,1.51,1,0,3,0,0,0,0,2.56,2
5565,18,0,0,2,6.56,13,0,2,1,0,1,1,3.41,1
4734,15,0,1,3,18.56,6,1,3,1,1,0,1,2.68,2
1391,17,1,0,4,2.99,13,0,4,0,1,1,0,2.8,2
2515,18,0,1,3,17.45,12,1,2,1,1,0,0,3.08,1
2925,16,1,1,1,8.5,10,1,2,1,0,1,1,2.19,3
2584,18,1,0,3,16.36,15,1,3,1,0,1,1,3.74,0
2499,17,1,0,1,5.92,27,1,1,1,1,0,1,1.84,4
4418,16,1,1,4,16.62,17,0,3,1,1,1,0,3.76,0
3042,17,0,0,2,10.46,12,0,3,0,1,1,0,2.63,2
3311,16,0,3,3,11.68,8,0,3,1,1,1,0,2.52,2
2666,16,1,2,2,3.15,11,1,3,0,0,0,1,3.5,0
2072,16,0,0,4,11.44,26,0,4,0,0,0,1,3.23,1
3387,16,0,0,3,12.45,17,0,3,0,0,0,0,2.95,2
4234,18,1,1,0,6.38,14,0,2,1,0,0,0,2.73,2
5080,15,0,0,2,17.06,2,0,3,1,0,0,1,2.69,2
3936,15,1,0,3,15.74,11,0,3,0,1,1,1,2.46,3
4448,17,1,3,2,8.84,23,0,0,1,1,0,0,2.84,2
3963,18,0,0,3,8.68,25,1,3,0,1,1,1,2.88,2
4697,16,1,3,4,17.24,3,0,1,0,1,0,0,3.12,1
4560,16,1,2,2,18.69,19,1,3,0,1,0,0,3.1,1
3368,15,1,1,2,19.86,8,1,4,0,0,0,1,3.65,0
3418,16,1,0,2,7.93,21,0,3,0,0,1,0,3.11,1
2953,17,1,1,0,12.87,1,0,3,1,1,1,1,3.64,0
3629,16,0,3,2,12.68,20,0,2,0,1,0,0,2.23,3
2971,15,1,0,1,5.9,16,0,2,0,0,1,1,3.05,1
2486,17,0,1,2,12.95,22,0,3,0,0,0,1,2.43,3
5637,18,0,3,1,3.86,20,0,3,0,0,0,1,2.5,2
4672,16,1,0,0,19.83,9,0,2,1,1,1,1,4.0,0
3924,15,0,0,4,13.18,30,0,0,1,0,0,0,2.55,2
2579,16,1,0,3,0.96,19,1,2,0,0,0,0,2.69,2
1001,17,0,0,2,9.99,21,0,2,0,1,0,1,2.85,2
3804,18,0,0,1,4.53,12,0,4,1,0,0,0,2.34,3
4692,18,1,2,0,14.13,17,1,1,1,1,0,0,2.21,3
5435,18,0,0,4,9.1,10,0,3,1,0,1,1,2.93,2
4802,18,1,0,0,16.62,6,1,2,0,1,0,0,2.62,2
4897,17,1,0,2,12.9,19,0,1,1,0,1,1,3.1,1
2055,15,0,2,4,16.82,23,1,3,1,1,0,1,3.29,1
3104,16,1,1,3,7.05,17,0,3,1,1,0,1,2.94,2
3216,16,1,1,2,7.64,30,1,3,1,0,0,0,1.92,4
1215,17,1,0,4,10.53,10,0,4,1,0,0,0,3.0,1
5931,15,0,2,1,5.38,30,0,2,1,1,1,0,2.19,3
2752,18,1,1,4,12.24,6,0,2,1,0,0,0,3.21,1
4018,17,1,1,2,17.79,9,1,1,1,1,0,0,3.58,0
4618,16,1,0,2,18.26,0,1,4,0,0,0,1,3.73,0
4223,16,1,0,3,16.63,15,0,2,0,0,1,1,2.53,2
2784,16,1,0,3,9.97,1,0,2,0,1,1,1,3.37,1
2389,17,1,0,4,6.9,9,1,3,0,0,0,1,3.66,0
2507,18,1,2,4,11.84,9,1,2,1,1,1,1,3.13,1
3973,17,1,0,3,1.29,22,0,2,1,0,0,1,1.85,4
1524,17,1,1,2,16.96,3,0,2,0,1,1,0,3.9,0
2110,17,1,3,3,3.17,8,1,1,0,0,0,1,3.0,1
3119,15,0,2,3,10.87,27,1,2,1,0,0,0,3.19,1
5988,17,1,0,3,15.8,14,0,2,1,1,0,0,2.64,2
4881,16,1,1,2,0.1,20,1,2,0,0,1,0,2.55,2
1444,18,0,3,4,11.94,18,1,3,1,1,0,1,3.01,1
3762,15,0,0,3,16.27,14,0,2,1,1,1,1,3.28,1
5608,16,0,1,3,7.64,14,1,4,1,0,0,0,3.32,1
1921,15,0,0,3,17.8,10,1,1,0,1,1,1,3.79,0
5043,17,0,3,3,3.6,0,1,2,1,0,0,0,3.01,1
1445,18,0,0,1,9.15,8,1,2,1,1,1,0,2.74,2
2296,16,1,3,0,6.51,26,0,3,1,0,1,1,2.73,2
5009,18,1,1,2,2.71,11,1,2,0,1,0,0,2.99,2
1691,16,1,0,3,3.54,22,0,3,1,1,1,1,3.04,1
5619,17,0,2,3,15.94,6,1,4,1,1,0,1,3.32,1
4129,17,1,3,3,9.35,14,1,3,0,0,0,0,3.46,1
5944,17,1,2,2,16.46,25,0,2,1,0,1,0,2.16,3
4890,18,0,0,3,1.86,6,1,3,1,1,0,1,2.84,2
1311,18,1,0,4,19.87,29,1,3,1,1,0,0,3.26,1
2399,18,0,1,2,0.91,21,0,2,1,0,0,0,2.21,3
2342,18,0,1,1,14.64,8,1,2,1,0,1,0,3.47,1
2105,16,1,0,3,15.57,11,0,3,1,1,1,1,3.28,1
2113,18,0,3,0,6.76,21,0,1,1,0,0,0,2.58,2
4145,17,0,3,1,1.06,13,0,1,1,1,0,1,2.2,3
5845,17,1,0,3,14.02,26,0,2,0,0,0,1,2.99,2
4081,17,0,0,1,6.56,21,1,2,1,1,1,0,2.5,2
2426,16,1,0,2,13.67,13,1,3,0,1,0,0,3.16,1
4597,18,0,1,2,1.17,1,1,4,0,0,1,0,3.24,1
1868,16,1,0,3,18.51,15,0,2,0,0,0,1,3.3,1
1713,15,0,1,4,1.99,29,1,3,0,1,0,0,3.05,1
5644,15,1,0,3,9.67,10,1,3,0,1,1,0,3.36,1
1240,18,1,0,1,0.35,21,0,4,1,0,0,0,2.64,2
2616,17,0,2,3,6.72,30,0,2,1,1,0,0,1.95,4
5367,15,0,1,4,19.16,15,1,1,1,1,1,0,3.32,1
1449,17,1,1,2,8.76,30,1,4,1,0,1,0,2.51,2
1287,15,1,3,2,13.92,22,1,3,0,0,0,0,2.76,2
3946,16,0,0,2,6.13,17,0,3,0,1,1,1,2.99,2
3245,18,1,0,1,10.12,30,1,2,1,1,1,1,3.06,1
2131,16,1,0,3,14.93,24,1,3,1,1,0,0,3.14,1
4984,16,0,1,1,7.48,0,0,1,1,0,1,1,2.23,3
1998,18,1,2,3,14.34,27,1,2,1,1,0,1,2.61,2
4586,17,1,1,0,3.73,26,0,4,1,1,0,0,3.02,1
5086,18,1,0,2,12.71,9,1,2,1,0,1,0,3.46,1
4302,18,0,0,1,3.75,11,0,1,1,1,0,0,3.32,1
4077,16,1,1,3,12.15,11,0,1,0,0,0,0,2.98,2
2049,15,1,2,2,11.34,15,1,4,0,1,0,1,2.36,3
1704,18,0,0,4,0.57,10,1,2,0,0,1,1,3.0,1
1492,15,0,2,0,3.81,24,0,3,1,0,0,0,2.15,3
2889,17,1,0,2,5.08,4,0,3,1,1,0,0,3.17,1
5865,15,1,2,3,15.47,16,1,2,1,0,0,0,3.02,1
5329,17,1,0,1,1.51,19,0,3,1,1,0,1,2.26,3
2844,17,0,0,3,14.9,0,0,2,0,0,1,0,3.45,1
5671,16,1,1,2,17.36,6,1,4,0,0,0,1,2.52,2
3083,15,1,1,1,2.06,26,1,1,1,1,1,0,2.68,2
5101,16,1,1,3,18.48,16,1,2,1,0,1,1,2.86,2
4349,18,1,1,2,19.13,18,0,2,1,0,0,1,2.66,2
4821,17,1,0,1,19.08,15,0,2,0,1,0,0,2.77,2
5674,18,1,0,3,11.95,10,0,3,0,0,0,1,3.04,1
2956,15,1,0,3,9.42,16,0,4,0,0,1,0,2.99,2
2237,15,0,1,2,2.18,25,0,2,0,0,0,1,3.28,1
5641,18,0,1,2,4.89,2,1,2,1,1,0,0,3.59,0
1585,16,0,1,2,2.21,8,1,2,1,0,0,0,2.95,2
3435,16,1,0,1,1.63,27,1,2,0,0,0,0,2.09,3
3602,15,1,0,2,13.16,22,1,2,1,1,1,0,3.77,0
3324,18,0,2,2,0.6,1,0,1,1,0,0,1,1.87,4
1320,16,1,1,1,11.72,14,0,4,1,0,0,1,3.24,1
5300,18,0,0,3,16.79,24,1,1,1,1,1,1,2.54,2
2913,16,0,0,1,18.83,0,1,2,0,1,0,0,2.94,2
3955,16,1,3,2,17.7,18,0,4,0,1,0,0,3.09,1
3995,16,1,0,2,14.56,6,0,2,1,1,0,0,3.33,1
2331,16,1,0,3,3.74,3,0,4,0,1,1,1,3.16,1
1483,15,0,1,3,12.28,7,0,3,1,1,0,0,3.63,0
3005,18,0,0,2,17.88,7,0,3,1,0,0,1,3.52,0
4637,15,1,2,3,12.55,14,1,2,0,1,0,0,3.4,1
4012,18,0,1,3,19.82,6,0,4,1,0,0,1,3.53,0
2333,17,1,1,4,14.93,24,0,3,1,1,0,0,3.03,1
5000,16,1,3,3,16.06,22,0,2,0,1,0,0,3.04,1
5499,15,1,3,2,8.38,4,0,3,0,0,0,0,3.85,0
4795,17,0,1,4,2.3,25,0,4,1,1,0,1,3.65,0
2488,15,1,0,2,10.21,15,0,4,0,0,0,0,4.0,0
5287,18,0,1,1,12.7,16,0,1,0,0,1,0,2.92,2
1076,16,0,1,1,10.46,23,0,3,0,0,0,1,2.76,2
4483,15,0,3,3,17.64,20,0,3,0,0,0,1,3.47,1
5985,18,1,3,3,6.79,1,0,2,0,0,1,1,3.09,1
3772,15,1,2,3,16.57,18,0,4,0,0,1,1,3.5,0
3785,16,0,3,2,4.72,6,0,3,1,0,1,1,3.5,0
4558,15,1,1,3,11.8,19,1,2,1,1,1,0,2.62,2
1638,17,1,2,3,1.92,4,1,4,0,0,1,1,2.23,3
5378,18,0,1,3,11.62,29,1,3,0,1,1,1,2.41,3
5791,15,0,0,2,2.31,24,1,2,1,0,0,0,1.82,4
1316,18,1,1,2,16.76,29,1,3,0,0,1,0,4.0,0
2578,16,1,0,4,17.01,9,0,1,1,0,1,1,3.27,1
3029,16,1,0,2,13.23,15,0,3,1,0,1,0,2.86,2
1448,16,0,1,3,6.23,20,1,4,1,0,0,0,2.64,2
5891,16,0,2,3,3.1,19,0,4,0,0,0,1,4.0,0
1839,18,1,1,3,18.83,2,0,2,1,0,0,0,2.34,3
5005,18,0,1,3,15.2,15,1,4,1,1,0,0,3.27,1
2721,16,1,2,1,6.28,29,1,2,1,1,1,0,2.48,3
3599,17,0,3,2,16.77,3,0,2,1,1,1,1,3.1,1
3169,16,1,0,2,16.65,18,1,0,0,1,0,0,2.62,2
5897,15,1,2,2,5.41,26,0,3,0,1,0,1,1.72,4
1226,16,1,0,2,0.95,14,0,1,1,1,0,0,2.67,2
2538,16,0,3,2,7.65,17,1,2,1,0,1,0,2.76,2
5275,15,1,2,1,7.93,4,0,2,1,0,1,0,2.38,3
2207,15,1,0,3,18.73,16,0,2,0,0,1,0,3.64,0
2000,17,1,0,2,18.1,18,0,4,1,1,1,0,3.21,1
2397,17,0,1,3,9.18,4,1,2,0,1,1,1,3.39,1
2470,15,0,2,4,4.75,25,0,3,0,1,1,0,2.45,3
1480,18,1,0,2,3.66,30,0,2,1,1,1,0,3.18,1
2632,17,1,0,4,12.12,29,0,2,0,1,0,0,2.55,2
1059,17,0,1,2,4.73,23,0,1,0,1,1,0,2.22,3
2908,15,1,2,2,1.24,4,0,2,1,1,1,0,2.08,3
4895,18,1,0,2,6.01,2,0,2,0,0,0,0,3.1,1
3768,17,1,0,4,15.37,21,0,1,0,0,1,0,2.61,2
2740,17,1,3,1,10.75,28,0,4,0,1,1,1,3.42,1
4087,16,1,3,2,7.76,2,1,3,0,1,0,0,3.23,1
1803,15,1,0,1,11.37,7,1,0,0,0,1,1,3.64,0
4989,17,1,2,1,8.6,27,1,2,0,0,0,0,3.01,1
3508,16,1,0,4,13.88,21,0,4,1,0,1,0,3.63,0
3690,18,0,2,2,15.48,13,1,0,1,1,0,1,2.75,2
5596,18,1,0,3,9.47,10,0,3,0,1,0,1,3.0,1
5693,15,0,0,3,0.85,28,1,2,1,0,1,1,1.97,4
5809,16,0,3,3,12.17,1,0,2,0,1,1,0,3.14,1
2030,15,1,0,0,17.51,20,0,2,1,0,0,0,3.24,1
5003,17,0,2,3,1.3,19,1,2,1,0,0,0,2.81,2
1296,18,1,0,4,15.71,7,0,1,0,0,0,0,3.83,0
5994,15,1,2,2,9.85,12,0,2,1,1,0,1,2.75,2
3485,17,1,1,3,17.36,20,0,2,0,0,0,0,3.12,1
1234,18,0,1,2,9.27,19,0,4,0,1,1,0,2.67,2
4175,17,1,1,1,17.63,14,1,2,1,1,1,1,1.78,4
1105,16,1,0,3,17.32,28,1,0,1,0,1,1,2.7,2
5127,16,1,1,3,18.58,13,1,3,0,0,0,0,4.0,0
5806,17,1,2,2,15.43,23,0,4,0,1,1,0,3.38,1
5973,18,0,3,1,11.0,7,1,4,1,0,1,0,3.34,1
4744,17,0,0,3,19.9,14,1,4,0,1,0,0,2.4,3
1887,15,0,1,1,13.75,9,0,1,0,1,0,1,2.82,2
4091,18,1,3,1,19.42,8,1,1,1,1,0,1,2.98,2
3279,15,1,2,3,2.42,19,0,0,1,1,1,1,2.53,2
5689,17,0,0,4,16.71,7,0,2,1,0,0,1,3.89,0
2514,15,0,2,2,9.81,8,0,2,0,1,0,0,3.13,1
4423,17,1,0,3,11.95,30,0,2,1,0,0,0,3.05,1
3154,15,0,3,3,12.22,3,0,2,0,0,1,0,2.08,3
4925,16,1,0,2,5.01,5,1,3,0,0,0,1,3.47,1
3648,17,1,0,1,14.4,8,0,1,1,1,0,0,2.51,2
1394,18,0,1,2,16.17,15,0,4,1,1,0,1,3.73,0
3277,18,1,0,3,10.31,3,0,2,0,0,0,1,2.59,2
5555,15,0,1,1,18.63,16,0,3,1,1,0,1,3.59,0
4721,17,1,0,2,18.52,12,1,3,1,1,1,0,2.61,2
2608,15,0,1,1,19.97,26,0,2,0,0,0,0,2.53,2
2457,16,1,1,2,13.5,3,1,4,1,1,1,1,2.91,2
4845,16,1,0,2,12.94,10,0,3,1,0,0,0,1.83,4
1666,15,1,2,1,16.35,30,1,2,0,0,0,0,3.38,1
3676,15,0,1,3,11.37,28,0,4,1,1,0,0,2.44,3
2655,16,1,0,4,17.43,23,0,1,0,0,1,0,3.27,1
1681,18,1,0,2,16.4,20,1,2,1,1,1,0,3.09,1
5332,17,0,2,1,17.19,12,1,1,0,0,0,0,2.52,2
2601,18,0,1,2,8.06,8,0,2,0,0,1,0,3.02,1
5124,16,0,3,2,19.59,22,1,2,0,1,1,0,2.58,2
2631,17,1,1,4,2.91,17,0,3,1,0,0,1,2.41,3
1225,16,0,0,0,0.12,19,0,2,0,1,0,0,1.8,4
1826,18,1,0,2,5.47,12,1,2,0,1,0,1,3.75,0
3420,18,0,2,2,12.57,20,1,1,1,0,0,1,2.71,2
1420,16,0,0,2,7.11,26,1,1,1,1,1,1,2.66,2
1350,17,0,2,2,12.44,30,0,3,1,0,0,1,2.43,3
4997,18,0,0,4,4.55,17,0,3,0,1,1,1,3.39,1
2522,15,1,0,0,15.74,1,0,3,1,1,1,0,3.35,1
3964,16,0,1,1,7.18,20,0,2,1,1,0,1,2.08,3
3960,15,0,0,4,19.22,27,0,2,1,0,0,1,2.29,3
1090,16,0,0,1,6.85,8,0,2,1,0,0,0,2.56,2
2244,17,1,2,2,4.01,9,0,1,1,0,1,0,2.74,2
4715,15,0,3,1,1.55,19,1,2,1,0,0,1,4.0,0
5930,17,1,3,2,19.0,27,0,2,1,1,0,0,2.22,3
2550,18,0,1,4,1.83,26,0,1,1,0,0,0,1.9,4
2371,17,0,2,4,11.76,29,0,3,0,1,0,0,3.26,1
5580,16,1,0,1,4.52,10,1,2,1,0,0,0,3.19,1
2434,18,0,1,2,5.2,14,0,1,1,0,0,1,4.0,0
5468,16,0,3,4,7.98,20,0,3,0,0,0,1,3.08,1
4083,18,0,0,2,13.63,17,0,1,1,0,0,0,2.7,2
2017,16,1,0,3,19.75,7,1,3,0,0,0,0,3.67,0
1820,15,1,1,2,3.85,7,1,4,1,0,0,1,3.78,0
5848,15,1,0,4,1.42,15,0,2,1,1,0,0,2.38,3
1068,15,0,0,3,12.35,27,1,2,1,0,0,1,3.12,1
5636,18,0,0,1,11.78,0,1,4,1,0,1,1,3.44,1
4818,18,0,0,2,2.52,12,0,2,1,0,0,1,2.44,3
5810,18,0,1,4,9.83,26,0,4,1,1,1,0,2.74,2
5741,15,1,0,4,8.27,2,0,4,0,0,0,0,3.63,0
4443,15,1,2,4,19.53,27,0,2,1,0,1,1,2.71,2
1659,18,0,3,2,4.9,17,0,3,0,1,0,0,2.12,3
3532,16,1,0,3,7.88,3,0,2,0,0,1,0,2.71,2
2575,18,1,0,3,2.11,1,0,2,1,1,0,0,3.07,1
2219,15,0,0,2,19.61,18,0,1,1,1,1,0,2.26,3
1042,17,1,1,1,0.4,13,0,1,1,0,0,1,2.37,3
1716,18,0,0,0,17.65,2,0,3,1,0,0,0,3.37,1
1465,18,1,0,1,16.56,11,1,4,1,1,0,1,2.94,2
2526,17,0,3,3,12.64,4,0,0,1,0,1,0,3.4,1
2598,15,0,0,1,12.54,15,0,1,1,0,0,1,2.76,2
5078,17,0,2,1,2.16,29,1,0,0,0,0,1,1.72,4
2298,15,0,0,1,18.17,0,0,2,1,0,1,1,3.73,0
